ID;PLZ;RegSchl;Ort;Ortsteil;Stand;gueltigVon;gueltigBis
7005;"47551";"05154004";Bedburg-Hau;Hau;"29.03.2022";;
7006;"47551";"05154004";Bedburg-Hau;Hasselt;"29.03.2022";;
7007;"47551";"05154004";Bedburg-Hau;Huisberden;"29.03.2022";;
7008;"47551";"05154004";Bedburg-Hau;Louisendorf;"29.03.2022";;
7009;"47551";"05154004";Bedburg-Hau;Qualburg;"29.03.2022";;
7010;"47551";"05154004";Bedburg-Hau;Schneppenbaum;"29.03.2022";;
7011;"47551";"05154004";Bedburg-Hau;Till-Moyland;"29.03.2022";;
7012;"50127";"05362008";Bergheim;Ahe;"29.03.2022";;
7013;"50129";"05362008";Bergheim;Auenheim;"29.03.2022";;
7014;"50126";"05362008";Bergheim;Bergheim;"29.03.2022";;
7015;"50129";"05362008";Bergheim;Bergheim;"29.03.2022";;
7016;"50129";"05362008";Bergheim;Büsdorf;"29.03.2022";;
7017;"50129";"05362008";Bergheim;Fliesteden;"29.03.2022";;
7018;"50126";"05362008";Bergheim;Glesch;"29.03.2022";;
7019;"50129";"05362008";Bergheim;Glessen;"29.03.2022";;
7020;"50129";"05362008";Bergheim;Hüchelhoven;"29.03.2022";;
7021;"50126";"05362008";Bergheim;Kenten;"29.03.2022";;
7022;"50127";"05362008";Bergheim;Kenten;"29.03.2022";;
7023;"50129";"05362008";Bergheim;Niederaußem;"29.03.2022";;
7024;"50129";"05362008";Bergheim;Oberaußem;"29.03.2022";;
7025;"50126";"05362008";Bergheim;Paffendorf;"29.03.2022";;
7026;"50127";"05362008";Bergheim;Quadrath-Ichendorf;"29.03.2022";;
7027;"50129";"05362008";Bergheim;Rheidt;"29.03.2022";;
7028;"50126";"05362008";Bergheim;Thorr;"29.03.2022";;
7029;"50127";"05362008";Bergheim;Thorr;"29.03.2022";;
7030;"50126";"05362008";Bergheim;Zieverich;"29.03.2022";;
7031;"51427";"05378004";Bergisch Gladbach;Alt-Refrath;"29.03.2022";;
7032;"51429";"05378004";Bergisch Gladbach;Asselborn;"29.03.2022";;
7033;"51429";"05378004";Bergisch Gladbach;Bensberg;"29.03.2022";;
7034;"51429";"05378004";Bergisch Gladbach;Bockenberg;"29.03.2022";;
7035;"51429";"05378004";Bergisch Gladbach;Bärbroich;"29.03.2022";;
7036;"51427";"05378004";Bergisch Gladbach;Frankenforst;"29.03.2022";;
7037;"51465";"05378004";Bergisch Gladbach;Gladbach;"29.03.2022";;
7038;"51467";"05378004";Bergisch Gladbach;Gladbach;"29.03.2022";;
7039;"51429";"05378004";Bergisch Gladbach;Gronau;"29.03.2022";;
7040;"51465";"05378004";Bergisch Gladbach;Gronau;"29.03.2022";;
7041;"51469";"05378004";Bergisch Gladbach;Gronau;"29.03.2022";;
7042;"51469";"05378004";Bergisch Gladbach;Hand;"29.03.2022";;
7043;"51465";"05378004";Bergisch Gladbach;Hebborn;"29.03.2022";;
7044;"51467";"05378004";Bergisch Gladbach;Hebborn;"29.03.2022";;
7045;"51469";"05378004";Bergisch Gladbach;Heidkamp;"29.03.2022";;
7046;"51429";"05378004";Bergisch Gladbach;Herkenrath;"29.03.2022";;
7047;"51429";"05378004";Bergisch Gladbach;Herrenstrunden;"29.03.2022";;
7048;"51465";"05378004";Bergisch Gladbach;Herrenstrunden;"29.03.2022";;
7049;"51467";"05378004";Bergisch Gladbach;Katterbach;"29.03.2022";;
7050;"51429";"05378004";Bergisch Gladbach;Kaule;"29.03.2022";;
7051;"51427";"05378004";Bergisch Gladbach;Kippekausen;"29.03.2022";;
7052;"51429";"05378004";Bergisch Gladbach;Kippekausen;"29.03.2022";;
7053;"51427";"05378004";Bergisch Gladbach;Lustheide;"29.03.2022";;
7054;"51429";"05378004";Bergisch Gladbach;Lückerath;"29.03.2022";;
7055;"51469";"05378004";Bergisch Gladbach;Lückerath;"29.03.2022";;
7056;"51429";"05378004";Bergisch Gladbach;Moitzfeld;"29.03.2022";;
7057;"51467";"05378004";Bergisch Gladbach;Nußbaum;"29.03.2022";;
7058;"51469";"05378004";Bergisch Gladbach;Paffrath;"29.03.2022";;
7059;"51427";"05378004";Bergisch Gladbach;Refrath;"29.03.2022";;
7060;"51467";"05378004";Bergisch Gladbach;Romaney;"29.03.2022";;
7061;"51465";"05378004";Bergisch Gladbach;Sand;"29.03.2022";;
7062;"51467";"05378004";Bergisch Gladbach;Schildgen;"29.03.2022";;
7063;"51465";"05378004";Bergisch Gladbach;Gemeinde Odenthal;"29.03.2022";;
7064;"59192";"05978004";Bergkamen;Heil;"29.03.2022";;
7065;"59192";"05978004";Bergkamen;Mitte;"29.03.2022";;
7066;"59192";"05978004";Bergkamen;Oberaden;"29.03.2022";;
7067;"59192";"05978004";Bergkamen;Overberge;"29.03.2022";;
7068;"59192";"05978004";Bergkamen;Rünthe;"29.03.2022";;
7069;"59192";"05978004";Bergkamen;Weddinghofen;"29.03.2022";;
7070;"51702";"05374004";Bergneustadt;Attenbach;"29.03.2022";;
7071;"51702";"05374004";Bergneustadt;Baldenberg;"29.03.2022";;
7072;"51702";"05374004";Bergneustadt;Belmicke;"29.03.2022";;
7073;"51702";"05374004";Bergneustadt;Bergneustadt;"29.03.2022";;
7074;"51702";"05374004";Bergneustadt;Brelöh;"29.03.2022";;
7075;"51702";"05374004";Bergneustadt;Hackenberg;"29.03.2022";;
7076;"51702";"05374004";Bergneustadt;Hüngringhausen;"29.03.2022";;
7077;"51702";"05374004";Bergneustadt;Immicke;"29.03.2022";;
7078;"51702";"05374004";Bergneustadt;Neuenothe;"29.03.2022";;
7079;"51702";"05374004";Bergneustadt;Pernze;"29.03.2022";;
7080;"51702";"05374004";Bergneustadt;Wiedenest;"29.03.2022";;
7081;"51702";"05374004";Bergneustadt;Leienbach;"29.03.2022";;
7082;"59909";"05958008";Bestwig;Andreasberg;"29.03.2022";;
7083;"59909";"05958008";Bestwig;Berlar;"29.03.2022";;
7084;"59909";"05958008";Bestwig;Bestwig;"29.03.2022";;
7085;"59909";"05958008";Bestwig;Schwabenberg;"29.03.2022";;
7086;"59909";"05958008";Bestwig;Heringhausen;"29.03.2022";;
7087;"59909";"05958008";Bestwig;Nuttlar;"29.03.2022";;
7088;"59909";"05958008";Bestwig;Ostwig;"29.03.2022";;
7089;"59909";"05958008";Bestwig;Ramsbeck;"29.03.2022";;
7090;"59909";"05958008";Bestwig;Valmepochwerk;"29.03.2022";;
7091;"59909";"05958008";Bestwig;Velmede;"29.03.2022";;
7092;"59909";"05958008";Bestwig;Wasserfall;"29.03.2022";;
7093;"37688";"05762008";Beverungen;Amelunxen;"29.03.2022";;
7094;"37688";"05762008";Beverungen;Beverungen;"29.03.2022";;
7095;"37688";"05762008";Beverungen;Blankenau;"29.03.2022";;
7096;"37688";"05762008";Beverungen;Dalhausen;"29.03.2022";;
7097;"37688";"05762008";Beverungen;Drenke;"29.03.2022";;
7098;"37688";"05762008";Beverungen;Haarbrück;"29.03.2022";;
7099;"37688";"05762008";Beverungen;Herstelle;"29.03.2022";;
7100;"37688";"05762008";Beverungen;Jakobsberg;"29.03.2022";;
7101;"37688";"05762008";Beverungen;Rothe;"29.03.2022";;
7102;"37688";"05762008";Beverungen;Tietelsen;"29.03.2022";;
7103;"37688";"05762008";Beverungen;Wehrden;"29.03.2022";;
7104;"37688";"05762008";Beverungen;Würgassen;"29.03.2022";;
7105;"33729";"05711000";Bielefeld;Altenhagen;"29.03.2022";;
7106;"33613";"05711000";Bielefeld;Babenhausen;"29.03.2022";;
7107;"33619";"05711000";Bielefeld;Babenhausen;"29.03.2022";;
7108;"33609";"05711000";Bielefeld;Baumheide;"29.03.2022";;
7109;"33719";"05711000";Bielefeld;Brönninghausen;"29.03.2022";;
7110;"33647";"05711000";Bielefeld;Brackwede;"29.03.2022";;
7111;"33649";"05711000";Bielefeld;Brackwede;"29.03.2022";;
7112;"33729";"05711000";Bielefeld;Brake;"29.03.2022";;
7113;"33689";"05711000";Bielefeld;Dalbke;"29.03.2022";;
7114;"33619";"05711000";Bielefeld;Deppendorf;"29.03.2022";;
7115;"33739";"05711000";Bielefeld;Deppendorf;"29.03.2022";;
7116;"33617";"05711000";Bielefeld;Gadderbaum;"29.03.2022";;
7117;"33613";"05711000";Bielefeld;Gellershagen;"29.03.2022";;
7118;"33615";"05711000";Bielefeld;Gellershagen;"29.03.2022";;
7119;"33619";"05711000";Bielefeld;Großdornberg;"29.03.2022";;
7120;"33699";"05711000";Bielefeld;Gräfinghagen;"29.03.2022";;
7121;"33719";"05711000";Bielefeld;Heepen;"29.03.2022";;
7122;"33699";"05711000";Bielefeld;Hillegossen;"29.03.2022";;
7123;"33619";"05711000";Bielefeld;Hoberge-Uerentrup;"29.03.2022";;
7124;"33649";"05711000";Bielefeld;Holtkamp;"29.03.2022";;
7125;"33602";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7126;"33604";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7127;"33607";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7128;"33609";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7129;"33613";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7130;"33615";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7131;"33617";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7132;"33619";"05711000";Bielefeld;Innenstadt;"29.03.2022";;
7133;"33739";"05711000";Bielefeld;Jöllenbeck;"29.03.2022";;
7134;"33619";"05711000";Bielefeld;Kirchdornberg;"29.03.2022";;
7135;"33699";"05711000";Bielefeld;Lämershagen;"29.03.2022";;
7136;"33729";"05711000";Bielefeld;Milse;"29.03.2022";;
7137;"33619";"05711000";Bielefeld;Niederdornberg;"29.03.2022";;
7138;"33739";"05711000";Bielefeld;Niederdornberg;"29.03.2022";;
7139;"33719";"05711000";Bielefeld;Oldentrup;"29.03.2022";;
7140;"33649";"05711000";Bielefeld;Quelle;"29.03.2022";;
7141;"33609";"05711000";Bielefeld;Schildesche;"29.03.2022";;
7142;"33611";"05711000";Bielefeld;Schildesche;"29.03.2022";;
7143;"33619";"05711000";Bielefeld;Schröttinghausen;"29.03.2022";;
7144;"33739";"05711000";Bielefeld;Schröttinghausen;"29.03.2022";;
7145;"33647";"05711000";Bielefeld;Senne;"29.03.2022";;
7146;"33659";"05711000";Bielefeld;Senne;"29.03.2022";;
7147;"33689";"05711000";Bielefeld;Sennestadt;"29.03.2022";;
7148;"33604";"05711000";Bielefeld;Sieker;"29.03.2022";;
7149;"33605";"05711000";Bielefeld;Sieker;"29.03.2022";;
7150;"33605";"05711000";Bielefeld;Stieghorst;"29.03.2022";;
7151;"33739";"05711000";Bielefeld;Theesen;"29.03.2022";;
7152;"33699";"05711000";Bielefeld;Ubbedissen;"29.03.2022";;
7153;"33647";"05711000";Bielefeld;Ummeln;"29.03.2022";;
7154;"33649";"05711000";Bielefeld;Ummeln;"29.03.2022";;
7155;"33739";"05711000";Bielefeld;Vilsendorf;"29.03.2022";;
7156;"53945";"05366008";Blankenheim;Ahrdorf;"29.03.2022";;
7157;"53945";"05366008";Blankenheim;Ahrhütte;"29.03.2022";;
7158;"53945";"05366008";Blankenheim;Alendorf;"29.03.2022";;
7159;"53945";"05366008";Blankenheim;Blankenheim;"29.03.2022";;
7160;"53945";"05366008";Blankenheim;Blankenheimerdorf;"29.03.2022";;
7161;"53945";"05366008";Blankenheim;Dollendorf;"29.03.2022";;
7162;"53945";"05366008";Blankenheim;Freilingen;"29.03.2022";;
7163;"53945";"05366008";Blankenheim;Hüngersdorf;"29.03.2022";;
7164;"53945";"05366008";Blankenheim;Lindweiler;"29.03.2022";;
7165;"53945";"05366008";Blankenheim;Lommersdorf;"29.03.2022";;
7166;"53945";"05366008";Blankenheim;Mülheim;"29.03.2022";;
7167;"53945";"05366008";Blankenheim;Nonnenbach;"29.03.2022";;
7168;"53945";"05366008";Blankenheim;Reetz;"29.03.2022";;
7169;"53945";"05366008";Blankenheim;Ripsdorf;"29.03.2022";;
7170;"53945";"05366008";Blankenheim;Rohr;"29.03.2022";;
7171;"53945";"05366008";Blankenheim;Uedelhoven;"29.03.2022";;
7172;"53945";"05366008";Blankenheim;Waldorf;"29.03.2022";;
7173;"32825";"05766016";Blomberg;Blomberg;"29.03.2022";;
7174;"32825";"05766016";Blomberg;Brüntrup;"29.03.2022";;
7175;"32825";"05766016";Blomberg;Cappel;"29.03.2022";;
7176;"32825";"05766016";Blomberg;Dalborn;"29.03.2022";;
7177;"32825";"05766016";Blomberg;Donop;"29.03.2022";;
7178;"32825";"05766016";Blomberg;Eschenbruch;"29.03.2022";;
7179;"32825";"05766016";Blomberg;Großenmarpe;"29.03.2022";;
7180;"32825";"05766016";Blomberg;Höntrup;"29.03.2022";;
7181;"32825";"05766016";Blomberg;Herrentrup;"29.03.2022";;
7182;"32825";"05766016";Blomberg;Istrup;"29.03.2022";;
7183;"32825";"05766016";Blomberg;Kleinenmarpe;"29.03.2022";;
7184;"32825";"05766016";Blomberg;Maspe;"29.03.2022";;
7185;"32825";"05766016";Blomberg;Mossenberg;"29.03.2022";;
7186;"32825";"05766016";Blomberg;Reelkirchen;"29.03.2022";;
7187;"32825";"05766016";Blomberg;Siebenhöfen;"29.03.2022";;
7188;"32825";"05766016";Blomberg;Tintrup;"29.03.2022";;
7189;"32825";"05766016";Blomberg;Wöhren;"29.03.2022";;
7190;"32825";"05766016";Blomberg;Wellentrup;"29.03.2022";;
7191;"32825";"05766016";Blomberg;Altendonop;"29.03.2022";;
7192;"46397";"05554008";Bocholt;Barlo;"29.03.2022";;
7193;"46399";"05554008";Bocholt;Barlo;"29.03.2022";;
7194;"46395";"05554008";Bocholt;Biemenhorst;"29.03.2022";;
7195;"46399";"05554008";Bocholt;Hemden;"29.03.2022";;
7196;"46399";"05554008";Bocholt;Holtwick;"29.03.2022";;
7197;"46395";"05554008";Bocholt;Liedern;"29.03.2022";;
7198;"46395";"05554008";Bocholt;Lowick;"29.03.2022";;
7199;"46399";"05554008";Bocholt;Lowick;"29.03.2022";;
7200;"46395";"05554008";Bocholt;Mussum;"29.03.2022";;
7201;"46399";"05554008";Bocholt;Spork;"29.03.2022";;
7202;"46395";"05554008";Bocholt;Bocholt;"29.03.2022";;
7203;"46397";"05554008";Bocholt;Bocholt;"29.03.2022";;
7204;"46399";"05554008";Bocholt;Bocholt;"29.03.2022";;
7205;"46397";"05554008";Bocholt;Stenern;"29.03.2022";;
7206;"46399";"05554008";Bocholt;Stenern;"29.03.2022";;
7207;"46399";"05554008";Bocholt;Suderwick;"29.03.2022";;
7208;"44789";"05911000";Bochum;Altenbochum;"29.03.2022";;
7209;"44791";"05911000";Bochum;Altenbochum;"29.03.2022";;
7210;"44799";"05911000";Bochum;Altenbochum;"29.03.2022";;
7211;"44803";"05911000";Bochum;Altenbochum;"29.03.2022";;
7212;"44805";"05911000";Bochum;Bergen;"29.03.2022";;
7213;"44807";"05911000";Bochum;Bergen;"29.03.2022";;
7214;"44869";"05911000";Bochum;Dahlhausen;"29.03.2022";;
7215;"44879";"05911000";Bochum;Dahlhausen;"29.03.2022";;
7216;"44789";"05911000";Bochum;Ehrenfeld;"29.03.2022";;
7217;"44869";"05911000";Bochum;Eppendorf;"29.03.2022";;
7218;"44805";"05911000";Bochum;Gerthe;"29.03.2022";;
7219;"44791";"05911000";Bochum;Grumme;"29.03.2022";;
7220;"44805";"05911000";Bochum;Grumme;"29.03.2022";;
7221;"44807";"05911000";Bochum;Grumme;"29.03.2022";;
7222;"44809";"05911000";Bochum;Grumme;"29.03.2022";;
7223;"44866";"05911000";Bochum;Günnigfeld;"29.03.2022";;
7224;"44867";"05911000";Bochum;Höntrop;"29.03.2022";;
7225;"44869";"05911000";Bochum;Höntrop;"29.03.2022";;
7226;"44791";"05911000";Bochum;Hamme;"29.03.2022";;
7227;"44793";"05911000";Bochum;Hamme;"29.03.2022";;
7228;"44809";"05911000";Bochum;Hamme;"29.03.2022";;
7229;"44791";"05911000";Bochum;Harpen;"29.03.2022";;
7230;"44805";"05911000";Bochum;Harpen;"29.03.2022";;
7231;"44805";"05911000";Bochum;Hiltrop;"29.03.2022";;
7232;"44807";"05911000";Bochum;Hofstede;"29.03.2022";;
7233;"44809";"05911000";Bochum;Hofstede;"29.03.2022";;
7234;"44793";"05911000";Bochum;Hordel;"29.03.2022";;
7235;"44787";"05911000";Bochum;Innenstadt;"29.03.2022";;
7236;"44789";"05911000";Bochum;Innenstadt;"29.03.2022";;
7237;"44791";"05911000";Bochum;Innenstadt;"29.03.2022";;
7238;"44793";"05911000";Bochum;Innenstadt;"29.03.2022";;
7239;"44809";"05911000";Bochum;Innenstadt;"29.03.2022";;
7240;"44803";"05911000";Bochum;Laer;"29.03.2022";;
7241;"44892";"05911000";Bochum;Langendreer;"29.03.2022";;
7242;"44894";"05911000";Bochum;Langendreer;"29.03.2022";;
7243;"44866";"05911000";Bochum;Leithe;"29.03.2022";;
7244;"44867";"05911000";Bochum;Leithe;"29.03.2022";;
7245;"44797";"05911000";Bochum;Linden;"29.03.2022";;
7246;"44879";"05911000";Bochum;Linden;"29.03.2022";;
7247;"44799";"05911000";Bochum;Querenburg;"29.03.2022";;
7248;"44801";"05911000";Bochum;Querenburg;"29.03.2022";;
7249;"44807";"05911000";Bochum;Riemke;"29.03.2022";;
7250;"44809";"05911000";Bochum;Riemke;"29.03.2022";;
7251;"44866";"05911000";Bochum;Sevinghausen;"29.03.2022";;
7252;"44867";"05911000";Bochum;Sevinghausen;"29.03.2022";;
7253;"44869";"05911000";Bochum;Sevinghausen;"29.03.2022";;
7254;"44797";"05911000";Bochum;Stiepel;"29.03.2022";;
7255;"44801";"05911000";Bochum;Stiepel;"29.03.2022";;
7256;"44866";"05911000";Bochum;Wattenscheid;"29.03.2022";;
7257;"44867";"05911000";Bochum;Wattenscheid;"29.03.2022";;
7258;"44789";"05911000";Bochum;Weitmar;"29.03.2022";;
7259;"44793";"05911000";Bochum;Weitmar;"29.03.2022";;
7260;"44795";"05911000";Bochum;Weitmar;"29.03.2022";;
7261;"44797";"05911000";Bochum;Weitmar;"29.03.2022";;
7262;"44799";"05911000";Bochum;Weitmar;"29.03.2022";;
7263;"44894";"05911000";Bochum;Werne;"29.03.2022";;
7264;"44866";"05911000";Bochum;Westenfeld;"29.03.2022";;
7265;"44867";"05911000";Bochum;Westenfeld;"29.03.2022";;
7266;"44869";"05911000";Bochum;Westenfeld;"29.03.2022";;
7267;"44789";"05911000";Bochum;Wiemelhausen;"29.03.2022";;
7268;"44793";"05911000";Bochum;Wiemelhausen;"29.03.2022";;
7269;"44795";"05911000";Bochum;Wiemelhausen;"29.03.2022";;
7270;"44797";"05911000";Bochum;Wiemelhausen;"29.03.2022";;
7271;"44799";"05911000";Bochum;Wiemelhausen;"29.03.2022";;
7272;"44801";"05911000";Bochum;Wiemelhausen;"29.03.2022";;
7273;"44803";"05911000";Bochum;Wiemelhausen;"29.03.2022";;
7274;"59199";"05978008";Bönen;Bönen;"29.03.2022";;
7275;"59199";"05978008";Bönen;Bramey-Lenningsen;"29.03.2022";;
7276;"59199";"05978008";Bönen;Flierich;"29.03.2022";;
7277;"59199";"05978008";Bönen;Nordbögge;"29.03.2022";;
7278;"59199";"05978008";Bönen;Osterbönen;"29.03.2022";;
7279;"59199";"05978008";Bönen;Westerbönen;"29.03.2022";;
7280;"59199";"05978008";Bönen;Altenbögge;"29.03.2022";;
7281;"53125";"05314000";Bonn;Ückesdorf;"29.03.2022";;
7282;"53117";"05314000";Bonn;Auerberg;"29.03.2022";;
7283;"53119";"05314000";Bonn;Auerberg;"29.03.2022";;
7284;"53173";"05314000";Bonn;Bad Godesberg;"29.03.2022";;
7285;"53175";"05314000";Bonn;Bad Godesberg;"29.03.2022";;
7286;"53177";"05314000";Bonn;Bad Godesberg;"29.03.2022";;
7287;"53229";"05314000";Bonn;Bechlinghoven;"29.03.2022";;
7288;"53225";"05314000";Bonn;Beuel;"29.03.2022";;
7289;"53227";"05314000";Bonn;Beuel;"29.03.2022";;
7290;"53229";"05314000";Bonn;Beuel;"29.03.2022";;
7291;"53125";"05314000";Bonn;Brüser Berg;"29.03.2022";;
7292;"53117";"05314000";Bonn;Buschdorf;"29.03.2022";;
7293;"53129";"05314000";Bonn;Dottendorf;"29.03.2022";;
7294;"53121";"05314000";Bonn;Dransdorf;"29.03.2022";;
7295;"53123";"05314000";Bonn;Duisdorf;"29.03.2022";;
7296;"53125";"05314000";Bonn;Duisdorf;"29.03.2022";;
7297;"53115";"05314000";Bonn;Endenich;"29.03.2022";;
7298;"53121";"05314000";Bonn;Endenich;"29.03.2022";;
7299;"53175";"05314000";Bonn;Friesdorf;"29.03.2022";;
7300;"53225";"05314000";Bonn;Geislar;"29.03.2022";;
7301;"53117";"05314000";Bonn;Graurheindorf;"29.03.2022";;
7302;"53113";"05314000";Bonn;Gronau;"29.03.2022";;
7303;"53125";"05314000";Bonn;Hardthöhe;"29.03.2022";;
7304;"53177";"05314000";Bonn;Heiderhof;"29.03.2022";;
7305;"53229";"05314000";Bonn;Holzlar;"29.03.2022";;
7306;"53125";"05314000";Bonn;Ippendorf;"29.03.2022";;
7307;"53127";"05314000";Bonn;Ippendorf;"29.03.2022";;
7308;"53113";"05314000";Bonn;Kessenich;"29.03.2022";;
7309;"53115";"05314000";Bonn;Kessenich;"29.03.2022";;
7310;"53129";"05314000";Bonn;Kessenich;"29.03.2022";;
7311;"53227";"05314000";Bonn;Küdinghoven;"29.03.2022";;
7312;"53229";"05314000";Bonn;Küdinghoven;"29.03.2022";;
7313;"53177";"05314000";Bonn;Lannesdorf;"29.03.2022";;
7314;"53179";"05314000";Bonn;Lannesdorf;"29.03.2022";;
7315;"53123";"05314000";Bonn;Lengsdorf;"29.03.2022";;
7316;"53127";"05314000";Bonn;Lengsdorf;"29.03.2022";;
7317;"53123";"05314000";Bonn;Lessenich;"29.03.2022";;
7318;"53227";"05314000";Bonn;Limperich;"29.03.2022";;
7319;"53123";"05314000";Bonn;Medinghoven;"29.03.2022";;
7320;"53179";"05314000";Bonn;Mehlem;"29.03.2022";;
7321;"53123";"05314000";Bonn;Messdorf;"29.03.2022";;
7322;"53177";"05314000";Bonn;Muffendorf;"29.03.2022";;
7323;"53179";"05314000";Bonn;Muffendorf;"29.03.2022";;
7324;"53229";"05314000";Bonn;Niederholtorf;"29.03.2022";;
7325;"53111";"05314000";Bonn;Nordstadt;"29.03.2022";;
7326;"53119";"05314000";Bonn;Nordstadt;"29.03.2022";;
7327;"53227";"05314000";Bonn;Oberkassel;"29.03.2022";;
7328;"53177";"05314000";Bonn;Pennenfeld;"29.03.2022";;
7329;"53179";"05314000";Bonn;Pennenfeld;"29.03.2022";;
7330;"53173";"05314000";Bonn;Plittersdorf;"29.03.2022";;
7331;"53175";"05314000";Bonn;Plittersdorf;"29.03.2022";;
7332;"53113";"05314000";Bonn;Poppelsdorf;"29.03.2022";;
7333;"53115";"05314000";Bonn;Poppelsdorf;"29.03.2022";;
7334;"53127";"05314000";Bonn;Poppelsdorf;"29.03.2022";;
7335;"53129";"05314000";Bonn;Poppelsdorf;"29.03.2022";;
7336;"53227";"05314000";Bonn;Pützchen;"29.03.2022";;
7337;"53229";"05314000";Bonn;Pützchen;"29.03.2022";;
7338;"53125";"05314000";Bonn;Röttgen;"29.03.2022";;
7339;"53227";"05314000";Bonn;Ramersdorf;"29.03.2022";;
7340;"53173";"05314000";Bonn;Rüngsdorf;"29.03.2022";;
7341;"53179";"05314000";Bonn;Rüngsdorf;"29.03.2022";;
7342;"53225";"05314000";Bonn;Schwarzrheindorf;"29.03.2022";;
7343;"53177";"05314000";Bonn;Schweinheim;"29.03.2022";;
7344;"53119";"05314000";Bonn;Tannenbusch;"29.03.2022";;
7345;"53115";"05314000";Bonn;Venusberg;"29.03.2022";;
7346;"53127";"05314000";Bonn;Venusberg;"29.03.2022";;
7347;"53225";"05314000";Bonn;Vilich;"29.03.2022";;
7348;"53229";"05314000";Bonn;Vilich;"29.03.2022";;
7349;"53229";"05314000";Bonn;Vilich-Müldorf;"29.03.2022";;
7350;"53225";"05314000";Bonn;Vilich-Rheindorf;"29.03.2022";;
7351;"53111";"05314000";Bonn;Zentrum;"29.03.2022";;
7352;"53113";"05314000";Bonn;Zentrum;"29.03.2022";;
7353;"53115";"05314000";Bonn;Zentrum;"29.03.2022";;
7354;"53117";"05314000";Bonn;Zentrum;"29.03.2022";;
7355;"53119";"05314000";Bonn;Zentrum;"29.03.2022";;
7356;"53121";"05314000";Bonn;Zentrum;"29.03.2022";;
7357;"53123";"05314000";Bonn;Zentrum;"29.03.2022";;
7358;"53129";"05314000";Bonn;Zentrum;"29.03.2022";;
7359;"53115";"05314000";Bonn;Weststadt;"29.03.2022";;
7360;"53117";"05314000";Bonn;Castell;"29.03.2022";;
7361;"53173";"05314000";Bonn;Alt-Godesberg;"29.03.2022";;
7362;"53177";"05314000";Bonn;Alt-Godesberg;"29.03.2022";;
7363;"53227";"05314000";Bonn;Beuel-Ost;"29.03.2022";;
7364;"53111";"05314000";Bonn;Südstadt;"29.03.2022";;
7365;"33178";"05774012";Borchen;Alfen;"29.03.2022";;
7366;"33178";"05774012";Borchen;Dörenhagen;"29.03.2022";;
7367;"33178";"05774012";Borchen;Etteln;"29.03.2022";;
7368;"33178";"05774012";Borchen;Kirchborchen;"29.03.2022";;
7369;"33178";"05774012";Borchen;Nordborchen;"29.03.2022";;
7370;"33178";"05774012";Borchen;Schloß Hamborn;"29.03.2022";;
7371;"34434";"05762012";Borgentreich;Borgentreich;"29.03.2022";;
7372;"34434";"05762012";Borgentreich;Borgholz;"29.03.2022";;
7373;"34434";"05762012";Borgentreich;Bühne;"29.03.2022";;
7374;"34434";"05762012";Borgentreich;Drankhausen;"29.03.2022";;
7375;"34434";"05762012";Borgentreich;Großeneder;"29.03.2022";;
7376;"34434";"05762012";Borgentreich;Körbecke;"29.03.2022";;
7377;"34434";"05762012";Borgentreich;Lütgeneder;"29.03.2022";;
7378;"34434";"05762012";Borgentreich;Manrode;"29.03.2022";;
